AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190622_082000.WAV,GRABADOR-SDZG-AM-25,20190622_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 08:20,60.00046875,,Recorded at 08:20:00 22/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:09:26-08:00,WAV,WAV,audio/x-wav,8
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_094000.WAV,GRABADOR-SDZG-AM-25,20190621_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 09:40,60.00046875,,Recorded at 09:40:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:57:42-08:00,WAV,WAV,audio/x-wav,9
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190623_103000.WAV,GRABADOR-SDZG-AM-25,20190623_103000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 10:30,60.00046875,,Recorded at 10:30:00 23/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.2V.,AudioMoth 24E144035BA455E9,2019:12:08 17:22:57-08:00,WAV,WAV,audio/x-wav,10
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190626_115000.WAV,GRABADOR-SDZG-AM-25,20190626_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 11:50,60.00046875,,Recorded at 11:50:00 26/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:00:50-08:00,WAV,WAV,audio/x-wav,11
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_120000.WAV,GRABADOR-SDZG-AM-25,20190620_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 12:00,60.00046875,,Recorded at 12:00:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:46:40-08:00,WAV,WAV,audio/x-wav,12
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_132000.WAV,GRABADOR-SDZG-AM-25,20190701_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 13:20,60.00046875,,Recorded at 13:20:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:03:34-08:00,WAV,WAV,audio/x-wav,13
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190625_140000.WAV,GRABADOR-SDZG-AM-25,20190625_140000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 14:00,60.00046875,,Recorded at 14:00:00 25/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 17:49:31-08:00,WAV,WAV,audio/x-wav,14
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_154000.WAV,GRABADOR-SDZG-AM-25,20190616_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 15:40,60.00046875,,Recorded at 15:40:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.6V.,AudioMoth 24E144035BA455E9,2019:12:08 15:58:57-08:00,WAV,WAV,audio/x-wav,15
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190702_161000.WAV,GRABADOR-SDZG-AM-25,20190702_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 16:10,60.00046875,,Recorded at 16:10:00 02/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.8V.,AudioMoth 24E144035BA455E9,2019:12:08 19:17:29-08:00,WAV,WAV,audio/x-wav,16
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190627_174000.WAV,GRABADOR-SDZG-AM-25,20190627_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 17:40,60.00046875,,Recorded at 17:40:00 27/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.1V.,AudioMoth 24E144035BA455E9,2019:12:08 18:16:15-08:00,WAV,WAV,audio/x-wav,17
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190703_181000.WAV,GRABADOR-SDZG-AM-25,20190703_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 18:10,60.00046875,,Recorded at 18:10:00 03/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.7V.,AudioMoth 24E144035BA455E9,2019:12:08 19:30:57-08:00,WAV,WAV,audio/x-wav,18
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190701_195000.WAV,GRABADOR-SDZG-AM-25,20190701_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 19:50,60.00046875,,Recorded at 19:50:00 01/07/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 3.9V.,AudioMoth 24E144035BA455E9,2019:12:08 19:06:57-08:00,WAV,WAV,audio/x-wav,19
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_204000.WAV,GRABADOR-SDZG-AM-25,20190621_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 20:40,60.00046875,,Recorded at 20:40:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 17:03:23-08:00,WAV,WAV,audio/x-wav,20
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190621_210000.WAV,GRABADOR-SDZG-AM-25,20190621_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 21:00,60.00046875,,Recorded at 21:00:00 21/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 17:03:34-08:00,WAV,WAV,audio/x-wav,21
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190616_224000.WAV,GRABADOR-SDZG-AM-25,20190616_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 22:40,60.00046875,,Recorded at 22:40:00 16/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.5V.,AudioMoth 24E144035BA455E9,2019:12:08 16:02:34-08:00,WAV,WAV,audio/x-wav,22
AM-25,24E144035BA455E9,GRABADOR-SDZG-AM-25/20190620_235000.WAV,GRABADOR-SDZG-AM-25,20190620_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:50,60.00046875,,Recorded at 23:50:00 20/06/2019 (UTC) by AudioMoth 24E144035BA455E9 at gain setting 2 while battery state was 4.3V.,AudioMoth 24E144035BA455E9,2019:12:08 16:52:36-08:00,WAV,WAV,audio/x-wav,23
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_002000.WAV,GRABADOR-SDZG-AM-26,20190703_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 00:20,60.00046875,,Recorded at 00:20:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:51:12-08:00,WAV,WAV,audio/x-wav,0
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_011000.WAV,GRABADOR-SDZG-AM-26,20190615_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 01:10,60.00046875,,Recorded at 01:10:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:43:16-08:00,WAV,WAV,audio/x-wav,1
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190613_020000.WAV,GRABADOR-SDZG-AM-26,20190613_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 02:00,60.00046875,,Recorded at 02:00:00 13/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:34:25-08:00,WAV,WAV,audio/x-wav,2
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_034000.WAV,GRABADOR-SDZG-AM-26,20190612_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 03:40,60.00046875,,Recorded at 03:40:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:30:13-08:00,WAV,WAV,audio/x-wav,3
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190628_042000.WAV,GRABADOR-SDZG-AM-26,20190628_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 04:20,60.00046875,,Recorded at 04:20:00 28/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:29:12-08:00,WAV,WAV,audio/x-wav,4
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190611_055000.WAV,GRABADOR-SDZG-AM-26,20190611_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 05:50,60.00046875,,Recorded at 05:50:00 11/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:26:07-08:00,WAV,WAV,audio/x-wav,5
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190706_060000.WAV,GRABADOR-SDZG-AM-26,20190706_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 06:00,60.00046875,,Recorded at 06:00:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:05:55-08:00,WAV,WAV,audio/x-wav,6
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190705_073000.WAV,GRABADOR-SDZG-AM-26,20190705_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 07:30,60.00046875,,Recorded at 07:30:00 05/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:01:41-08:00,WAV,WAV,audio/x-wav,7
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190704_080000.WAV,GRABADOR-SDZG-AM-26,20190704_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 08:00,60.00046875,,Recorded at 08:00:00 04/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:57:14-08:00,WAV,WAV,audio/x-wav,8
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190629_090000.WAV,GRABADOR-SDZG-AM-26,20190629_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 09:00,60.00046875,,Recorded at 09:00:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:34:38-08:00,WAV,WAV,audio/x-wav,9
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_101000.WAV,GRABADOR-SDZG-AM-26,20190610_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 10:10,60.00046875,,Recorded at 10:10:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:22:26-08:00,WAV,WAV,audio/x-wav,10
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_115000.WAV,GRABADOR-SDZG-AM-26,20190615_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 11:50,60.00046875,,Recorded at 11:50:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:45:16-08:00,WAV,WAV,audio/x-wav,11
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190629_122000.WAV,GRABADOR-SDZG-AM-26,20190629_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 12:20,60.00046875,,Recorded at 12:20:00 29/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:35:16-08:00,WAV,WAV,audio/x-wav,12
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190701_131000.WAV,GRABADOR-SDZG-AM-26,20190701_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 13:10,60.00046875,,Recorded at 13:10:00 01/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:44:31-08:00,WAV,WAV,audio/x-wav,13
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190706_144000.WAV,GRABADOR-SDZG-AM-26,20190706_144000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 14:40,60.00046875,,Recorded at 14:40:00 06/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:06:22-08:00,WAV,WAV,audio/x-wav,14
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190712_153000.WAV,GRABADOR-SDZG-AM-26,20190712_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.07.2019 15:30,60.00046875,,Recorded at 15:30:00 12/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:12:35-08:00,WAV,WAV,audio/x-wav,15
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190707_163000.WAV,GRABADOR-SDZG-AM-26,20190707_163000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 16:30,60.00046875,,Recorded at 16:30:00 07/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:07:43-08:00,WAV,WAV,audio/x-wav,16
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_175000.WAV,GRABADOR-SDZG-AM-26,20190620_175000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 17:50,60.00046875,,Recorded at 17:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:55:31-08:00,WAV,WAV,audio/x-wav,17
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_182000.WAV,GRABADOR-SDZG-AM-26,20190623_182000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:20,60.00046875,,Recorded at 18:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:09:12-08:00,WAV,WAV,audio/x-wav,18
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_191000.WAV,GRABADOR-SDZG-AM-26,20190612_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 19:10,60.00046875,,Recorded at 19:10:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:33:08-08:00,WAV,WAV,audio/x-wav,19
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190707_203000.WAV,GRABADOR-SDZG-AM-26,20190707_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,07.07.2019 20:30,60.00046875,,Recorded at 20:30:00 07/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:08:25-08:00,WAV,WAV,audio/x-wav,20
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_214000.WAV,GRABADOR-SDZG-AM-26,20190621_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 21:40,60.00046875,,Recorded at 21:40:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:00:45-08:00,WAV,WAV,audio/x-wav,21
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_223000.WAV,GRABADOR-SDZG-AM-26,20190610_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 22:30,60.00046875,,Recorded at 22:30:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:24:44-08:00,WAV,WAV,audio/x-wav,22
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_234000.WAV,GRABADOR-SDZG-AM-26,20190610_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.06.2019 23:40,60.00046875,,Recorded at 23:40:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:24:57-08:00,WAV,WAV,audio/x-wav,23
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190708_000000.WAV,GRABADOR-SDZG-AM-27,20190708_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,08.07.2019 00:00,60.00046875,,Recorded at 00:00:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:50:44-08:00,WAV,WAV,audio/x-wav,0
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_010000.WAV,GRABADOR-SDZG-AM-27,20190706_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 01:00,60.00046875,,Recorded at 01:00:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:41:52-08:00,WAV,WAV,audio/x-wav,1
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_022000.WAV,GRABADOR-SDZG-AM-27,20190624_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 02:20,60.00046875,,Recorded at 02:20:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:47:59-08:00,WAV,WAV,audio/x-wav,2
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_031000.WAV,GRABADOR-SDZG-AM-27,20190624_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:10,60.00046875,,Recorded at 03:10:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:48:08-08:00,WAV,WAV,audio/x-wav,3
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_041000.WAV,GRABADOR-SDZG-AM-27,20190624_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:10,60.00046875,,Recorded at 04:10:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:48:19-08:00,WAV,WAV,audio/x-wav,4
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190625_052000.WAV,GRABADOR-SDZG-AM-27,20190625_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 05:20,60.00046875,,Recorded at 05:20:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:53:03-08:00,WAV,WAV,audio/x-wav,5
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190627_062000.WAV,GRABADOR-SDZG-AM-27,20190627_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 06:20,60.00046875,,Recorded at 06:20:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:02:15-08:00,WAV,WAV,audio/x-wav,6
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_072000.WAV,GRABADOR-SDZG-AM-27,20190624_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 07:20,60.00046875,,Recorded at 07:20:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:48:55-08:00,WAV,WAV,audio/x-wav,7
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190701_085000.WAV,GRABADOR-SDZG-AM-27,20190701_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 08:50,60.00046875,,Recorded at 08:50:00 01/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:20:43-08:00,WAV,WAV,audio/x-wav,8
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_090000.WAV,GRABADOR-SDZG-AM-27,20190703_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 09:00,60.00046875,,Recorded at 09:00:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:29:48-08:00,WAV,WAV,audio/x-wav,9
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190622_104000.WAV,GRABADOR-SDZG-AM-27,20190622_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:40,60.00046875,,Recorded at 10:40:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:40:33-08:00,WAV,WAV,audio/x-wav,10
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190625_115000.WAV,GRABADOR-SDZG-AM-27,20190625_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 11:50,60.00046875,,Recorded at 11:50:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:54:16-08:00,WAV,WAV,audio/x-wav,11
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190622_124000.WAV,GRABADOR-SDZG-AM-27,20190622_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:40,60.00046875,,Recorded at 12:40:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:40:55-08:00,WAV,WAV,audio/x-wav,12
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190710_133000.WAV,GRABADOR-SDZG-AM-27,20190710_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,10.07.2019 13:30,60.00046875,,Recorded at 13:30:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79F65E,2019:12:18 14:02:18-08:00,WAV,WAV,audio/x-wav,13
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_142000.WAV,GRABADOR-SDZG-AM-27,20190703_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 14:20,60.00046875,,Recorded at 14:20:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:30:48-08:00,WAV,WAV,audio/x-wav,14
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190620_154000.WAV,GRABADOR-SDZG-AM-27,20190620_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:40,60.00046875,,Recorded at 15:40:00 20/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:32:29-08:00,WAV,WAV,audio/x-wav,15
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_162000.WAV,GRABADOR-SDZG-AM-27,20190703_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 16:20,60.00046875,,Recorded at 16:20:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:31:11-08:00,WAV,WAV,audio/x-wav,16
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190625_172000.WAV,GRABADOR-SDZG-AM-27,20190625_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 17:20,60.00046875,,Recorded at 17:20:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:55:17-08:00,WAV,WAV,audio/x-wav,17
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_180000.WAV,GRABADOR-SDZG-AM-27,20190624_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 18:00,60.00046875,,Recorded at 18:00:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:50:55-08:00,WAV,WAV,audio/x-wav,18
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_191000.WAV,GRABADOR-SDZG-AM-27,20190706_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,06.07.2019 19:10,60.00046875,,Recorded at 19:10:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:45:18-08:00,WAV,WAV,audio/x-wav,19
